,train_loss,validate_loss,validate_accuracy
0,0.6661719632802156,3.312025125942102,13.27
1,0.3425145249134426,0.34090885607070764,90.4
2,0.30305648389608375,0.2887702022598902,91.85
3,0.2776413423470955,0.2679804880335173,92.33
4,0.25886862279614997,0.24813549777511804,92.87
5,0.243945877674057,0.23379300771043054,93.09
6,0.2311287120144302,0.22368160924155894,93.44
7,0.2196650309528847,0.21528979867816037,93.96
8,0.20943462966251586,0.2044333608045015,94.36
9,0.2005688077896854,0.20103656801917713,94.18
10,0.19260019963187905,0.1927976137071591,94.56
11,0.18553644082397783,0.1888070383651353,94.71
12,0.1784560940344807,0.18216853545199238,94.94
13,0.17213174393190653,0.17828253530675403,95.01
14,0.16656880174517744,0.17350920882958132,95.05
15,0.1610374323035024,0.17274337959978064,95.21
16,0.15611160767212567,0.16598174420289466,95.35
17,0.151620169937256,0.16519950690792404,95.23
18,0.14723943163249448,0.16131174929762268,95.45
19,0.1426429142962442,0.1592952191813403,95.4
20,0.1387351659736884,0.15485981219031822,95.59
21,0.1353128946625149,0.1527802404191829,95.56
22,0.13173679406662728,0.15062409809288593,95.58
23,0.1283586756184133,0.1486777369168575,95.77
24,0.1254431485013548,0.1475015792860724,95.71
25,0.12277672433206639,0.14528666846947952,95.79
26,0.120099932086588,0.1466870717616661,95.64
27,0.1172257054488848,0.14299180433715297,95.94
28,0.11544303869160025,0.14573063576774195,95.83
29,0.11273793765485032,0.14126203068492982,95.93
30,0.11071680593407615,0.14324561944798053,96.02
31,0.10854886982475402,0.14108753158361773,96.01
32,0.10602043554190652,0.13796326072905404,96.03
33,0.10450645368337486,0.14440623500326616,95.9
34,0.10267746684349863,0.1394721931208916,96.04
35,0.10034290341048721,0.1381329790668633,95.91
36,0.0988938114849526,0.13745731177446172,95.92
37,0.09732466082597478,0.13852268096887985,96.07
38,0.09588116654552409,0.13928049139968288,95.87
39,0.09367878871589302,0.13494317200509867,96.02
40,0.09231649910970603,0.14057760295228938,95.86
41,0.09082805075330255,0.13653300396225002,95.98
42,0.08967916206145002,0.1347736991969687,96.0
43,0.08789332463667587,0.13348331013040302,95.99
44,0.08638430453617651,0.13343899574108162,96.14
45,0.08511122421262012,0.13298137286613568,96.08
46,0.08379491123133592,0.1360121739186981,96.03
47,0.08251076306420742,0.1327196478857022,96.01
48,0.08120479483422582,0.13321390768022326,96.01
49,0.08041494459071992,0.13154387992851715,96.07
50,0.07899134127887704,0.131335951792965,96.07
51,0.07804142998813655,0.1308948628454406,96.19
52,0.07672928995978046,0.13158945658927046,96.12
53,0.07587724881463567,0.1294810273831464,96.15
54,0.07522062788373393,0.1316592501229618,96.07
55,0.07369742057268229,0.1309872825914621,96.03
56,0.07285995007118355,0.13268350176454324,96.09
57,0.07153430134945654,0.12891697350742348,96.22
58,0.07108508703370779,0.12977124993479858,96.13
59,0.07008085213461235,0.13208581164863162,96.13
60,0.06894042693575843,0.12957306824164144,96.1
61,0.06807506802529234,0.13024172817601842,96.12
62,0.0674737712018533,0.1333780489927446,96.16
63,0.0669118561105258,0.13031542627277973,96.22
64,0.06592241358413388,0.1299073491601719,96.2
65,0.06541468057204167,0.13319937642427357,95.99
66,0.06434699811769788,0.13088604891846897,96.15
67,0.06378814714014089,0.13169031255216573,96.12
68,0.06299057312933716,0.13460531149902552,96.06
69,0.06220999707936916,0.13218829890923484,96.2
70,0.06171130769396853,0.1322022996872288,96.16
71,0.060845441203402795,0.13100153929251176,96.19
72,0.06051431215182544,0.13469369301441797,96.18
73,0.059441531459554005,0.1339391920057371,96.19
74,0.05911398616602573,0.1386811532883735,96.0
75,0.05857918067580278,0.13547638366734382,96.04
76,0.05755835049263364,0.13388254507253008,96.17
77,0.05729827303999928,0.13603479903919094,96.18
78,0.05644760495321349,0.13400624555612142,96.19
79,0.05593045895406627,0.13551199469654618,96.23
