,train_loss,validate_loss,validate_accuracy
0,0.5031664890278394,2.599373296262772,11.46
1,0.2968477558372799,0.29169729243069653,91.67
2,0.25463935641170615,0.25560056580035584,92.7
3,0.22369128431165677,0.22661623468197173,93.8
4,0.2019775597453334,0.20708883746463774,94.18
5,0.1851984701597753,0.18441195500796936,94.98
6,0.17282343273800407,0.18554297396066488,94.72
7,0.16349811158472913,0.16483181294333957,95.43
8,0.15446337642090796,0.1633662038396003,95.32
9,0.14846289603974375,0.15687226243557906,95.61
10,0.1421107052077496,0.1544592257434421,95.69
11,0.13683727551606806,0.1537380775983901,95.59
12,0.13207934895400086,0.15219181147809085,95.61
13,0.1278646100439328,0.15302280736591944,95.46
14,0.12374456270650147,0.14377787830199612,95.78
15,0.12035884859094971,0.14351322004693012,95.81
16,0.11752007706870117,0.14408470547435595,95.81
17,0.11397327743437705,0.14609162347825025,95.84
18,0.11133049824310921,0.1416576329832026,95.94
19,0.10870458120572603,0.13825673758087909,95.97
20,0.10599190961955761,0.13910819714752404,95.93
21,0.10371873800649592,0.1406854487906093,95.85
22,0.10179017819397902,0.13549296837469657,96.08
23,0.09953842984742788,0.1360246919440319,96.0
24,0.09743092790452097,0.13553499741625039,96.04
25,0.0948781207572365,0.13621945166671784,96.11
26,0.09367437592269777,0.1362426735660176,96.02
27,0.09156984989602908,0.13751901344688353,95.99
28,0.09000198582407411,0.13425368645923577,96.12
29,0.08866491244333845,0.1385079975020715,96.12
30,0.08652900373871039,0.14422034904298217,95.99
31,0.0847351653269653,0.1325988033021895,96.27
32,0.08406394054827075,0.14045823524912265,96.19
33,0.08182635362486126,0.1390090559546645,95.97
34,0.08124620309757613,0.1374535575566396,96.07
35,0.0800447955966277,0.13685555767763316,96.05
36,0.07841461401979756,0.1380947578306826,96.06
37,0.07692406761823853,0.13665291242852878,96.01
38,0.0763687160752474,0.13755366934369842,96.02
39,0.07493135153359558,0.13952739048303023,95.89
40,0.07359604440696793,0.13790870953562032,96.02
41,0.07363230159315465,0.1397645954546254,96.05
42,0.0719762080407139,0.14005715130398808,96.05
43,0.07050656560293947,0.1410859216438399,96.25
44,0.06959004861149039,0.1397058468049167,96.15
45,0.06862438345534431,0.1411072388343175,96.1
46,0.06741892007870615,0.14400084609074598,96.0
47,0.06757690272297442,0.15265144002331657,95.91
48,0.06542963486083299,0.14565280121435986,95.96
49,0.06559607400153938,0.14119193641104974,96.13
50,0.06410003055392638,0.14218079469918102,96.22
51,0.0638996353550358,0.1447744227525476,96.07
52,0.06269068754817618,0.15006247005954074,95.77
53,0.062003109969212974,0.1480593028240553,96.16
54,0.06142829382844945,0.15243037818477229,95.85
55,0.060066514001617735,0.14646267937708446,96.2
56,0.05949694255834855,0.15718752320502152,95.78
57,0.058817906233216956,0.1496421818657093,96.01
58,0.057831567806479724,0.1509045368904723,95.97
59,0.05710923589124268,0.14808220450555853,96.16
60,0.056060360274510064,0.15120622932937597,96.07
61,0.05563930844592602,0.16428920552625123,95.71
62,0.05562353370746788,0.15445894018375164,95.99
63,0.05477409298369451,0.15630107908292604,95.86
64,0.05370255241169671,0.15450987383914172,96.08
65,0.05310320420279797,0.15938290155546878,95.97
66,0.05305200028821227,0.15212701184203126,96.02
67,0.05250554149162326,0.15871545286232203,95.89
68,0.05167592393622688,0.1558895262694666,96.0
69,0.050967305435591324,0.15903822290646272,95.91
70,0.049596980126704875,0.15822761017053089,95.94
71,0.049477783150113516,0.16026965311890287,95.97
72,0.04854283109282995,0.16445970478073224,95.92
73,0.048427770846641134,0.16437144835853357,95.87
74,0.04782845195660422,0.1637804014248972,95.93
75,0.047459654882929816,0.16065863073002293,96.01
76,0.04681343894320168,0.16504053121235032,95.97
77,0.04560949156453361,0.1631353436598493,96.02
78,0.04602137696671557,0.1652713977740693,95.93
79,0.044493468374545646,0.16600520478998798,96.03
