,train_loss,validate_loss,validate_accuracy
0,0.6195754023597333,3.1152624514611915,8.18
1,0.4312783935111831,0.40772783130484963,90.73
2,0.4228909621493949,0.3996076502527314,90.4
3,0.4189756255514497,0.3895352571453954,90.91
4,0.414322851128858,0.38322460023701227,91.02
5,0.4117913493679986,0.3762602341026603,91.5
6,0.40910173605735684,0.3792777857326456,91.33
7,0.4071209343489526,0.36960221381706304,91.3
8,0.4063086028440373,0.37743384275328495,90.78
9,0.4051420427185091,0.3736023442259828,91.07
10,0.4041729777842463,0.3812922542493164,90.98
11,0.403281856630542,0.370543492767456,91.37
12,0.40247914031407134,0.37403683463547993,91.12
13,0.4010958772750009,0.36926244119540635,91.33
14,0.4003787685706921,0.36783654377960556,91.54
15,0.39937615894738016,0.3654118185594636,91.77
16,0.39813758032979507,0.36788740213778937,91.38
17,0.39795744461641863,0.3711689807299007,91.34
18,0.3970007298388812,0.3608488291813449,91.61
19,0.3965390907480937,0.3641035673159726,91.72
20,0.39607877505957173,0.36937371220261017,91.78
21,0.39555556546173914,0.3642159286179397,91.65
22,0.3955650266006893,0.3648543328541287,91.33
23,0.39506317676663233,0.3637243364656647,91.49
24,0.39477369272944146,0.3625478432068838,91.5
25,0.3945957935105337,0.3633044659344622,91.79
26,0.3947613776403889,0.3638132363871013,91.75
27,0.39451083938665177,0.36626139321182366,91.33
28,0.3944686212088114,0.36414384537530536,91.73
29,0.39419236576101047,0.36057722203594944,91.98
30,0.3943646683172679,0.3600475393064703,91.7
31,0.3941013227120479,0.3593356135361773,91.95
32,0.3944671701216302,0.3668866947254378,91.45
33,0.39360442576412896,0.36329591821932156,91.63
34,0.3942712717874877,0.3635529811663771,91.66
35,0.3944427983068399,0.3675991474413282,91.42
36,0.3934612685340954,0.363795543194839,91.56
37,0.3941257115199832,0.3698667477680255,91.25
38,0.392962678093998,0.36455544025308106,91.84
39,0.3937196659561835,0.3634714016487199,91.78
40,0.39399525530859814,0.36168730100855606,91.64
41,0.39329449036569086,0.3658988306203543,91.27
42,0.39411561106521725,0.3655455616751652,91.44
43,0.3939133713941442,0.3624644383605681,91.77
44,0.39354559500992686,0.3588788876306102,91.65
45,0.3928218351384762,0.36625494476001275,91.64
46,0.39398332881059533,0.360818767473012,91.62
47,0.3935727179470983,0.3643334508493104,91.76
48,0.3924939530519441,0.35804704179283364,91.8
49,0.39314441396499655,0.3609800113886908,91.92
50,0.3932381627188417,0.36160871897221525,91.96
51,0.3936870844072289,0.36170520492652003,92.03
52,0.39247868160637506,0.3664374678026374,91.26
53,0.39319711488432796,0.3633082628431103,91.62
54,0.3927530051975234,0.36317039123069006,91.73
55,0.393353437654294,0.36325840108773316,91.67
56,0.3930020722015606,0.3622123202351443,91.54
57,0.393293722639045,0.36348204286351,91.84
58,0.3928325061400115,0.36131033312107297,91.84
59,0.393140422289899,0.36422558239146813,91.77
60,0.3928417148475884,0.3607256163779105,92.0
61,0.39314764224287174,0.36476106992111557,91.61
62,0.39284937100161516,0.3610123667507329,91.59
63,0.39320791981102476,0.36193059057335303,91.94
64,0.39331664392385546,0.35801690526082225,91.74
65,0.39219127149745486,0.3613894921607285,91.67
66,0.3933229966060812,0.36416311911683136,91.58
67,0.39244347987074135,0.35843788723633396,91.99
68,0.39325756723818384,0.3673334799135635,91.35
69,0.3922163594700507,0.35963674273673046,91.95
70,0.3924779089107633,0.3627759540025541,91.77
71,0.39195224462248823,0.3588600890116096,91.88
72,0.3930150352682211,0.3648307111808716,91.77
73,0.391721751257549,0.36308849284662525,91.63
74,0.39270582108136654,0.362853804055102,91.98
75,0.3926043436255674,0.3612476048883063,91.8
76,0.39244606027144824,0.36359842900852934,92.04
77,0.39209395146581366,0.3611551710261559,91.73
78,0.39221148631087316,0.35959868899045533,91.75
79,0.39160036571031465,0.3610933221561824,91.73
