,train_loss,validate_loss,validate_accuracy
0,0.47396726484811363,2.8153454394934077,9.15
1,0.2769242937308953,0.27922417960935775,91.85
2,0.23210012169061142,0.2282514062343488,93.63
3,0.20224868312320038,0.20664580519000825,94.21
4,0.17982695076135802,0.18439128738379582,94.89
5,0.16238797805735372,0.16921311882966192,95.39
6,0.1485278497484524,0.1571184323701879,95.8
7,0.13615877670858287,0.1534048247422741,95.9
8,0.12716010681724857,0.13929846581021055,96.07
9,0.11830066922174465,0.13735822805464273,96.2
10,0.11117502708929058,0.13288386889341675,96.26
11,0.10510180164674944,0.1285784368964334,96.4
12,0.09989358202954281,0.12875580267911257,96.29
13,0.09472658866739464,0.12405325310223504,96.51
14,0.09082160902357318,0.12258653361719339,96.51
15,0.08692496266565877,0.12562944014476754,96.56
16,0.08315083988839281,0.11836323824045278,96.66
17,0.07949297191503993,0.12339187931073266,96.54
18,0.07658830544598745,0.12045177128373434,96.55
19,0.07402530674762067,0.12655714418406494,96.54
20,0.07095893883041422,0.11702270696543733,96.74
21,0.06881403819763493,0.11832702557230644,96.75
22,0.06654243523632664,0.11456765596273037,96.76
23,0.06466469724738548,0.11265639234975379,96.8
24,0.062048308638494025,0.1210867782118112,96.57
25,0.060465708281674385,0.11465023381596763,96.76
26,0.05834788122654765,0.11265848923468018,96.82
27,0.05661836952185961,0.11497957209388762,96.84
28,0.05514588527034039,0.11079550773967169,97.0
29,0.05324476507767517,0.11235069407599713,96.92
30,0.05179312961041157,0.11492444042037882,96.95
31,0.05024390288135902,0.11854282536280093,96.64
32,0.048933629730843434,0.1162953666338077,96.78
33,0.04775051486364779,0.11173687286474028,96.87
34,0.04599665305420731,0.11781269064869983,96.78
35,0.04515778781262245,0.11907786947649038,96.83
36,0.043666177074357757,0.11379767840812496,96.84
37,0.04209442290009641,0.1147977664361313,96.9
38,0.041095249452186754,0.11396419897274679,96.84
39,0.039923641110719936,0.11419737951252004,96.91
40,0.038734610557803036,0.11272773780789014,97.02
41,0.03783271606056813,0.11910920065012161,96.77
42,0.0371946666624092,0.12048926432594236,96.75
43,0.03615293207205044,0.11402574753091833,96.97
44,0.035029176479001625,0.11444356239361542,96.96
45,0.03415931624663402,0.1188184111177831,96.79
46,0.033485212073007094,0.11815111850391279,96.91
47,0.03210764372093951,0.11605534569152999,96.93
48,0.03142511196883249,0.11779386565915327,96.79
49,0.03081217832872769,0.12099316013139055,96.88
50,0.029863624959673023,0.12006483889048425,96.95
51,0.028949163399405096,0.11722440766944328,96.93
52,0.028363305422980392,0.11915418383400779,96.96
53,0.0280659258114938,0.1184320549816374,96.88
54,0.026626578827062014,0.12199025269203012,96.97
55,0.026284194216636844,0.12110556993262774,96.88
56,0.025517258374601746,0.12287949341645296,96.84
57,0.02471740339128255,0.1221580162078123,96.81
58,0.023996330033737703,0.12434885979339881,96.77
59,0.023368063034305386,0.12165249539997271,97.0
60,0.023363164079377143,0.12275550032045546,96.97
61,0.022273982586823508,0.12557406818192735,96.98
62,0.022280263409501285,0.1252983468637987,96.96
63,0.02118554116293463,0.12558967213541017,96.99
64,0.0206922556450276,0.12833772544307495,96.89
65,0.0204047079866577,0.12742220581493044,96.89
66,0.019688197081064073,0.1292958527502736,96.91
67,0.019127795992687595,0.12922595737720302,96.97
68,0.018747537304624414,0.1299507246859833,96.9
69,0.01843740935356586,0.13474925671133717,96.83
70,0.017775352200331298,0.13225026147574434,96.88
71,0.017368924645932374,0.13087983623863128,96.96
72,0.016898585903996222,0.13348358616251893,96.9
73,0.016402372678766604,0.13300158055900452,96.98
74,0.016090234196154532,0.1323513306046949,96.84
75,0.015534767027894204,0.131773553668924,96.92
76,0.015576588763855537,0.1345386409859099,96.96
77,0.015053961989155054,0.13484082849139278,96.88
78,0.0146460205226569,0.13779593780279956,96.82
79,0.014082093768963168,0.1354497451533733,96.87
