,train_loss,validate_loss,validate_accuracy
0,1.0068270103030172,2.605957066881234,7.87
1,0.5015992729127905,0.5223329557132881,87.77
2,0.45315774137374654,0.43517798171441907,89.51
3,0.43641458655043136,0.40974254641488767,90.36
4,0.42936933460374405,0.40167134532308285,90.85
5,0.42496097036378205,0.394463574121862,90.98
6,0.42206993196588627,0.3927775448742081,90.94
7,0.4206046580268104,0.3920592301458963,91.09
8,0.4191512386361446,0.3885467412083396,91.26
9,0.4182116310712016,0.3872067364840781,91.13
10,0.41759393844577064,0.38702195290829955,91.24
11,0.41696456942385346,0.38830581670830605,90.94
12,0.41675459638557943,0.3861370807102211,91.24
13,0.41561196284725227,0.3855712467173439,91.12
14,0.4154129556883876,0.3859442475574815,91.26
15,0.41517857511679673,0.38592500272536756,91.13
16,0.41459621655268564,0.38358639280799567,91.25
17,0.41438897002380065,0.3838600918168242,91.23
18,0.4144300388276397,0.3829723226152639,91.26
19,0.4131727126735727,0.38379708567878,91.07
20,0.41328323428302954,0.3855201787993085,90.91
21,0.41329145741696166,0.381510753021834,91.39
22,0.4125846726704674,0.38253455371224215,91.36
23,0.4125455485065268,0.38429584807946765,91.24
24,0.4123737620150211,0.38121931704053796,91.2
25,0.41245480480675556,0.38198947013147483,91.21
26,0.41125643572616827,0.3792996327685538,91.21
27,0.41200335794902837,0.3808008909251926,91.35
28,0.41123417922056726,0.38012335449123114,91.17
29,0.41128253010863786,0.38097817712815374,91.22
30,0.4115607188611209,0.38023489885082395,91.16
31,0.4107499235649839,0.38120262824288864,91.1
32,0.4107934990029159,0.3820530601861354,91.08
33,0.41105398804054655,0.3802038024743594,91.08
34,0.41058810307419424,0.3806129130040955,91.22
35,0.41086413538381583,0.3796123172042332,91.37
36,0.4102604818026146,0.3803694886912525,91.2
37,0.41069967173510874,0.38061145050038314,91.34
38,0.41012537762554113,0.3791913335368659,91.39
39,0.4098021483497439,0.38014340721719575,91.2
40,0.4102207550740039,0.3816015631962855,91.18
41,0.40996619779227605,0.38185180887720194,91.07
42,0.40968260659646216,0.3808048145708879,91.3
43,0.4100494130905009,0.38180647008606383,91.43
44,0.40949925956090666,0.37888160403054244,91.33
45,0.4098981465813915,0.3804269540475374,91.34
46,0.40942097009707484,0.37955016851803663,91.33
47,0.40994769648530105,0.37937688565482347,91.26
48,0.4092088405683076,0.3800818911238271,91.33
49,0.40920165863352825,0.37855203026667333,91.22
50,0.4092336558761812,0.37824673193319874,91.46
51,0.4090199326910062,0.37877689706538675,91.26
52,0.4090665410445503,0.3793870856594865,91.06
53,0.40873915173169983,0.37765304063262406,91.23
54,0.40889218198152716,0.37821044795114017,91.39
55,0.40923522536785023,0.37842001088615884,91.47
56,0.4088085040890474,0.37740363871547383,91.51
57,0.4089953558734437,0.37830124396167997,91.38
58,0.40842563073293314,0.37886039619772555,91.01
59,0.40800825795578666,0.3789698896308756,91.43
60,0.4081268385003307,0.3772423387144329,91.25
61,0.40824096906051965,0.3781763117593604,91.33
62,0.40813344371146776,0.3825246940370572,90.86
63,0.4080171083599782,0.3779618176158348,91.1
64,0.40768203209009146,0.3776956277371753,91.53
65,0.4071671044454526,0.378101353478895,91.34
66,0.4075153535523728,0.37650091570573235,91.38
67,0.40742991252582506,0.3761252877870701,91.42
68,0.40747419435922805,0.378772462480983,91.11
69,0.40735338371809665,0.3780458634761186,91.27
70,0.406708094754214,0.3760475083342304,91.4
71,0.407343293672935,0.3762464088353938,91.31
72,0.4064996743793962,0.3752478831027845,91.29
73,0.4064057737919972,0.3762205017066086,91.37
74,0.40655579021708393,0.37593234296028255,91.44
75,0.4065308044936787,0.376295770553965,91.45
76,0.40642556538054275,0.37597078631750086,91.38
77,0.40587422380544047,0.3761989470406502,91.27
78,0.4057646185911233,0.37503854445682694,91.6
79,0.4058507630400348,0.37681905045721764,91.47
