,train_loss,validate_loss,validate_accuracy
0,0.47996286925739884,2.9861165256354534,9.81
1,0.3109022545186905,0.2981382562340249,91.24
2,0.2801239016255591,0.2745916385488261,91.96
3,0.2569308131020516,0.2550870196247695,92.88
4,0.23667855567930426,0.2303570259658587,93.64
5,0.21990652653064513,0.21545725837847732,94.04
6,0.20550308234748604,0.21093056597145887,93.72
7,0.19329830172288212,0.20063167307307514,94.41
8,0.18438170816172092,0.19398044897812158,94.73
9,0.17625383050544732,0.1874723219521371,94.78
10,0.1708416167160288,0.17867523729657503,95.11
11,0.16419786792508906,0.17535681303126158,95.16
12,0.16050701416132898,0.1812586286272785,94.62
13,0.15617615324677694,0.17671328580350162,95.1
14,0.15243952133641311,0.1743492503542744,95.11
15,0.14890616874272763,0.1763974585178979,95.06
16,0.14666723556861166,0.17582941016820505,95.09
17,0.14344756398936134,0.16532629626014272,95.49
18,0.14126522624844795,0.16621415205459478,95.38
19,0.13885277458498804,0.17260962412021844,95.31
20,0.13647622051029012,0.16364626797021342,95.46
21,0.13509196668687198,0.16991374291578637,95.43
22,0.13319246586349687,0.16366585418193108,95.69
23,0.13064147247635066,0.1731534232181637,95.22
24,0.12916042976032688,0.167425391267317,95.39
25,0.12708547074480755,0.16863514922188982,95.36
26,0.12540206975413246,0.16087759150745393,95.61
27,0.12403668654294361,0.16348640510096465,95.57
28,0.12304295008430002,0.17028790538821081,95.39
29,0.12168824162183275,0.16382959031464336,95.42
30,0.12043627665180028,0.16596850490337334,95.29
31,0.11916644798967378,0.16859364320952244,95.3
32,0.11808541127848247,0.16529631590356378,95.69
33,0.11688148011159558,0.1660678920936324,95.38
34,0.11576165983720446,0.1698557443480738,95.51
35,0.11474026763039674,0.16557848855155263,95.52
36,0.1137991140053742,0.16580027618716153,95.48
37,0.11321407585705463,0.16695621324601603,95.4
38,0.11171464820098277,0.1687333081342584,95.46
39,0.11072438432485569,0.17096625154320144,95.36
40,0.11030382567773779,0.17166166802374755,95.29
41,0.1087707387918447,0.17446433454892984,95.26
42,0.10797516461227395,0.16954141975510684,95.46
43,0.10749035380001803,0.166574956181598,95.62
44,0.10738830695354018,0.17522236954861078,95.22
45,0.10616245079502784,0.16567595052909784,95.52
46,0.10498246344171187,0.1699331668484131,95.46
47,0.10474570021300922,0.17322160417459184,95.4
48,0.10418648518323216,0.1799100146028421,95.28
49,0.10279601000650357,0.17526146185781857,95.51
50,0.10245948943045609,0.17326379206549267,95.61
51,0.10149447293631816,0.1728245956216414,95.28
52,0.1013616236424018,0.17294050645314973,95.5
53,0.10008359822595547,0.17960515249680575,95.18
54,0.09989348335249587,0.17521948337758803,95.38
55,0.09911266629905922,0.1733576304299234,95.4
56,0.09874389670657893,0.17621633734573786,95.39
57,0.09810843138236083,0.1777594654214087,95.27
58,0.09737331590554782,0.1772859606146575,95.18
59,0.09719763809366262,0.18272298533759468,95.07
60,0.09607184190443793,0.17865871444059817,95.29
61,0.09574704658601908,0.18202315339715563,95.41
62,0.09585093195318518,0.17897023744148716,95.32
63,0.09438619944486312,0.18617303785739,95.22
64,0.09448023000420121,0.18530890337858988,95.08
65,0.09357320327879526,0.17698629303019373,95.27
66,0.09337714907826986,0.18214883496531792,95.18
67,0.09307966005952388,0.18585192905648276,95.23
68,0.09253426532582043,0.17775506617125772,95.38
69,0.09221464408974835,0.18184047114584467,95.27
70,0.09192627446782997,0.18669488059963565,95.16
71,0.09094355734876217,0.18172720957174346,95.29
72,0.09017861932037437,0.189977469165686,95.11
73,0.08991052614631977,0.18341250952035504,95.22
74,0.08930115848675216,0.18599669539966845,95.31
75,0.0888465313200053,0.1864597562606615,95.35
76,0.08901950418216172,0.18641839483806122,95.38
77,0.08818462902629472,0.18378366337835872,95.32
78,0.08786764549767567,0.1909468621727823,95.07
79,0.08761557620115938,0.1864920407213362,95.38
