,train_loss,validate_loss,validate_accuracy
0,0.854439397152687,3.171277629315997,7.75
1,0.39132294375583837,0.4030791767742562,89.55
2,0.33629927344825433,0.32195260869233333,91.05
3,0.30963084351810144,0.29245375432144555,91.75
4,0.291562071328552,0.27809123190238055,92.04
5,0.27736041930555594,0.2653996994544547,92.23
6,0.26538994981159053,0.2522739445047588,92.7
7,0.254152571220816,0.24174746922670598,92.98
8,0.2436738765475623,0.2329080858877766,93.13
9,0.2343321212653194,0.2251488429619541,93.42
10,0.2254856909599223,0.2165529817514611,93.81
11,0.21724937179491047,0.21096632298718995,94.06
12,0.20977507900667056,0.2032830373446943,94.25
13,0.20250235731162552,0.19745104709812514,94.5
14,0.19571108871856902,0.1923637428636778,94.59
15,0.18921507241624702,0.1881320008209728,94.73
16,0.1832740650920038,0.18212918717823523,94.96
17,0.17737467384646544,0.17931651190200518,94.96
18,0.172315696557092,0.17515164726465807,95.12
19,0.1671438115357113,0.17115085220350787,95.18
20,0.1627556478606528,0.16735057589081517,95.23
21,0.15836596481468346,0.1647235729782057,95.34
22,0.1543636277929188,0.16093457031363073,95.34
23,0.1503551253217398,0.15724104238734413,95.49
24,0.14686345526629158,0.15417296325558388,95.61
25,0.14346181063703528,0.15123612024645522,95.62
26,0.14007389704310763,0.14962606135276882,95.65
27,0.13719992261637123,0.1485881945169303,95.67
28,0.13434759349104522,0.14581467202367976,95.76
29,0.13150850958212565,0.1444611512331982,95.71
30,0.12887258308559013,0.14215454140786515,95.83
31,0.12647310884300736,0.1426815684994899,95.87
32,0.12415450125833562,0.13984825672412995,95.86
33,0.1218228728928391,0.13878037645325075,96.0
34,0.11971327763041785,0.13713588247111919,95.9
35,0.11752881468571377,0.13645601601912466,96.03
36,0.11558692109583334,0.13605187348260545,96.07
37,0.11373248082335671,0.1327046827161329,96.1
38,0.11191760847969232,0.1329546591497731,96.02
39,0.1101514828912222,0.13204986786568398,96.16
40,0.10847449440739385,0.13199461798531287,96.14
41,0.10682729188505415,0.1316966748943969,96.16
42,0.10509711606044762,0.12992049569195227,96.27
43,0.10381416850759233,0.12853789758777848,96.21
44,0.10242931483562039,0.12826232300510965,96.22
45,0.1007520485463941,0.1275415073241459,96.29
46,0.09986488502754634,0.1263869722348385,96.34
47,0.09841766742717555,0.12635032713932975,96.31
48,0.09703027234576968,0.12651056110070427,96.24
49,0.0958636820075285,0.12556871512448878,96.33
50,0.09454177077102795,0.12540960565105783,96.32
51,0.09354249725884504,0.12596224678408455,96.41
52,0.09235828374986164,0.12495055298760187,96.31
53,0.09106353614815407,0.12418633871483864,96.26
54,0.08994009094080475,0.12327803776373499,96.38
55,0.08901775082547929,0.12326201688177148,96.36
56,0.08790796894181245,0.12295526887199289,96.35
57,0.0871300226437271,0.12247776898222068,96.29
58,0.08577389116606465,0.12272000399908056,96.36
59,0.08506316906054359,0.12157687318666877,96.45
60,0.08400230532971747,0.12225256939535249,96.34
61,0.08310515664451043,0.12094783894988312,96.31
62,0.08221867352692143,0.12057383358385532,96.46
63,0.08136815580194613,0.12098965046924336,96.41
64,0.08053716189659996,0.12121960061574627,96.44
65,0.07971581888498357,0.12095178189929046,96.49
66,0.07878980535107015,0.12000147905333537,96.46
67,0.07797811270175889,0.12111700978921776,96.51
68,0.07717104800645269,0.12015578354851233,96.42
69,0.0766525351079015,0.11950858734891853,96.51
70,0.0756850074123391,0.12108143878971298,96.42
71,0.07505905547571685,0.12027144979713922,96.48
72,0.07404298226673715,0.12016791656824212,96.43
73,0.07336077387449878,0.11902784387615784,96.43
74,0.07283703002335035,0.11953148560313123,96.45
75,0.07210157283935457,0.11953749488047549,96.52
76,0.07142654235438213,0.11898790483994971,96.53
77,0.07058230662957007,0.11904340057955401,96.5
78,0.07015961401011017,0.11947479276452648,96.48
79,0.06940479188417294,0.11868768482103696,96.54
