,train_loss,validate_loss,validate_accuracy
0,0.9401065686015218,3.392387832944179,10.07
1,0.4185346782275634,0.44050130883273486,88.26
2,0.357100195228604,0.34730609721150973,90.18
3,0.32905690618063665,0.3125832135106805,91.1
4,0.3114947434686294,0.2941062428081521,91.53
5,0.2995573239876199,0.28395346023314016,91.86
6,0.2897712409011984,0.27394132621897604,92.07
7,0.2824197166293106,0.26636686648776914,92.44
8,0.2752645014971098,0.26289481188502706,92.47
9,0.26942211356837475,0.25678608599623326,92.51
10,0.263364769170183,0.2497934873843577,92.89
11,0.258029524239863,0.24642569829231606,93.01
12,0.25304796460782814,0.24359939339657194,93.08
13,0.24879766368675096,0.2382169760938921,93.3
14,0.24451538009028845,0.23847580912050056,93.15
15,0.24013943554735015,0.23100446812798228,93.47
16,0.2364035711145888,0.22930156388774334,93.4
17,0.23254935669356175,0.2248531701081914,93.69
18,0.22959788465421996,0.22250487803380425,93.74
19,0.22678437320243702,0.2226509977516404,93.63
20,0.22346978146712504,0.2183055421916199,93.77
21,0.22043099441965627,0.21514949435648792,93.86
22,0.21785056318030824,0.2146063888477629,93.88
23,0.21506076127136672,0.21002574137369565,94.05
24,0.21239142883666903,0.21189357854916535,94.03
25,0.2102781714153134,0.20718298526640574,94.06
26,0.20783142369060512,0.20691601517644276,94.07
27,0.2055655935564242,0.20596275554930565,94.28
28,0.20356519909152623,0.20427087712424483,94.11
29,0.2014024684485328,0.20144191136439824,94.28
30,0.19932105795460014,0.19872145357891507,94.41
31,0.19725445207017833,0.20108733059007383,94.33
32,0.19513139817963576,0.1974386980306193,94.39
33,0.19335344240450544,0.1986792616822238,94.5
34,0.19164311702825232,0.19591386968569988,94.41
35,0.18944315467780298,0.19553189227403556,94.53
36,0.18782219242968382,0.1940717662902598,94.53
37,0.18615498994996474,0.19250258797025194,94.54
38,0.1845625936470695,0.19160494975889317,94.59
39,0.1829613724326818,0.1915775558373741,94.69
40,0.1813190956380557,0.19050076706009655,94.6
41,0.1799549562381592,0.19013216581635523,94.79
42,0.17836646031063522,0.18961599329136083,94.72
43,0.1772054471655393,0.18785537916132874,94.77
44,0.17585654509281584,0.18782476620245026,94.72
45,0.17435972161839022,0.18611362199696713,94.75
46,0.1727502977285453,0.18471046210379116,94.8
47,0.17192084908907204,0.184451064645963,94.78
48,0.17068951446098624,0.18573084340821988,94.78
49,0.16958630764391103,0.1840524040536361,94.82
50,0.16836365676176493,0.18304315841690774,94.9
51,0.16723570013694591,0.18281402929573476,94.77
52,0.16576474358056908,0.18182447279866196,94.98
53,0.16478539466174227,0.18180695587842768,94.91
54,0.16368269120303083,0.18105871126646458,94.92
55,0.16246561832462575,0.18089889186234326,95.02
56,0.16173134841028913,0.18002151288324086,95.03
57,0.1603750204797091,0.17943719135769676,95.02
58,0.15911315239585339,0.18050393026056785,94.88
59,0.1580138074756947,0.18058178828881008,95.01
60,0.157249178141175,0.18085322631995163,94.98
61,0.15627223507761276,0.1783945559570284,95.09
62,0.1555079276860771,0.17857700633238513,95.08
63,0.15418497036013143,0.17748003552451025,95.1
64,0.1533998895941615,0.17584121737376332,95.08
65,0.15238207093582604,0.17537913185042822,95.18
66,0.15168554773983023,0.1766511450396985,95.23
67,0.15052193735908023,0.17594916417616294,95.12
68,0.14992672254974077,0.17644110172006314,95.23
69,0.14914152950232842,0.17441215245325348,95.15
70,0.14828569520425638,0.1743805319648804,95.11
71,0.1476129501975798,0.17352212687414648,95.19
72,0.14680259074123644,0.17403913850925742,95.13
73,0.1461987405465328,0.17429409158333173,95.14
74,0.1452440129154323,0.17942597980636982,94.97
75,0.14457746675048355,0.1720058201450865,95.32
76,0.14372628986394764,0.17367256857231583,95.19
77,0.14327593992232324,0.17243590345679338,95.27
78,0.14249132658051275,0.17051823905222072,95.27
79,0.141834325848011,0.17371632908023327,95.14
