,train_loss,validate_loss,validate_accuracy
0,0.6629408137814667,3.0640627828547635,10.22
1,0.3285373075074657,0.3297237703339984,90.8
2,0.2874570701835042,0.2768103610126204,92.37
3,0.2622213037504056,0.25214944417683094,92.77
4,0.24303733112125098,0.23537424533241538,93.57
5,0.2265768018015769,0.21949729232328655,94.02
6,0.2125388754974431,0.20816633781329819,94.1
7,0.200933414122766,0.19893310351302218,94.51
8,0.1905906255283557,0.19115579118949386,94.47
9,0.18101083855467973,0.1810351097649543,94.91
10,0.17266172395203652,0.1746348290590697,95.13
11,0.16560731158677502,0.16967131431507995,95.15
12,0.15874741738429687,0.16314896184177616,95.35
13,0.15279950558587146,0.1592340043498633,95.48
14,0.1472716339710603,0.15575857434923437,95.62
15,0.14216325038115135,0.15166117254698158,95.67
16,0.13748062220216498,0.14882445968489802,95.79
17,0.13301356682724444,0.1459255010848068,95.73
18,0.1291835929323714,0.1427186726082195,95.99
19,0.12514948397067613,0.14218170001033603,95.92
20,0.1215845335037836,0.13836304249814654,96.11
21,0.1183743503959766,0.13747680384899885,95.96
22,0.11552781623800794,0.1378621805064339,95.96
23,0.11264946603587563,0.1345943680282496,96.2
24,0.11014135402505401,0.13062342014577394,96.21
25,0.10747286464515007,0.13159856317063062,96.26
26,0.10524169523478963,0.1311589074814455,96.19
27,0.10295887373907307,0.12992949978976898,96.22
28,0.10104466143325981,0.12927397814570174,96.28
29,0.0990317415249322,0.12772272745768712,96.33
30,0.09745537245745654,0.12676195611638996,96.34
31,0.09536244782465036,0.12812856665575043,96.35
32,0.0934928873870274,0.128522195254199,96.31
33,0.0922890616007188,0.1261131054474745,96.31
34,0.09079211450641499,0.1268265706749798,96.34
35,0.08929692222708976,0.12725383312443053,96.32
36,0.0879890935368343,0.12386970939230878,96.57
37,0.08614134968606618,0.12452161761498812,96.5
38,0.0849801362599595,0.12476933084587129,96.4
39,0.08366293452500238,0.12454997500715415,96.49
40,0.08233225654312924,0.12377192258537614,96.41
41,0.08137159499443075,0.12315948324555727,96.59
42,0.0802838467119816,0.12594324847901264,96.37
43,0.07912627260473451,0.12854754000641624,96.35
44,0.07820282629091359,0.12166531650124361,96.51
45,0.07672187875099966,0.1218875722081653,96.44
46,0.07556357764995698,0.12299263202222682,96.45
47,0.07489336903880671,0.12217726469814673,96.44
48,0.07381370584916892,0.12119882507786124,96.51
49,0.07254975159241984,0.12467325974454217,96.44
50,0.0719314831179648,0.1235160957828495,96.46
51,0.07060649031282862,0.12488269080746743,96.38
52,0.07007062742237688,0.12134136295424658,96.36
53,0.06916574111838486,0.12393983848930731,96.36
54,0.06852982927826984,0.12290481158657403,96.47
55,0.06776840202409327,0.12596670601910614,96.45
56,0.06673291370986838,0.12508589801484385,96.4
57,0.06609642255443685,0.1258541608101427,96.44
58,0.06524591186694287,0.12532670666589443,96.46
59,0.0647150951794082,0.12572064036036865,96.45
60,0.06389683136327977,0.12464514680720379,96.52
61,0.06301588087726227,0.12695442186993536,96.49
62,0.062443431105497514,0.12564519543593464,96.39
63,0.06185669459006901,0.12567237971496328,96.46
64,0.060931456590303835,0.12781896819291902,96.33
65,0.060264541918587426,0.12538424747335242,96.52
66,0.059940401228228954,0.12566999511731713,96.46
67,0.05919951096845688,0.12677075690042958,96.42
68,0.058544335150815675,0.12739218287448478,96.4
69,0.05805723802271034,0.1287633882974288,96.41
70,0.05719819066994609,0.1271429069503893,96.46
71,0.05692745600828331,0.12791612765265287,96.53
72,0.05632050193280662,0.13109326100483978,96.23
73,0.05536661737691938,0.12616064815049408,96.51
74,0.05503218232178607,0.1298347378002247,96.51
75,0.05457929636176901,0.12917954175452218,96.56
76,0.05387569875776022,0.12894346063076445,96.47
77,0.053479841490242805,0.13060750646894137,96.41
78,0.05276803877894915,0.12810372158303215,96.45
79,0.052320301888835304,0.13002407165305732,96.31
