,train_loss,validate_loss,validate_accuracy
0,0.7315748840305731,2.7100494022762245,10.09
1,0.433794196308252,0.41555052256585506,90.23
2,0.41961863239080166,0.3914320758774612,90.77
3,0.41535355854212247,0.3866640511859785,91.04
4,0.4124013031491848,0.3820996919049977,91.2
5,0.41066202495639476,0.3828550109528042,91.24
6,0.4094783982106091,0.38264346728271464,91.41
7,0.4084137694282395,0.3792725543828639,91.41
8,0.4069202874726793,0.37607668291898877,91.57
9,0.4060150855237993,0.37468118309863263,91.52
10,0.40445865179654794,0.3725347336864191,91.71
11,0.403168022880058,0.3744751820420079,91.52
12,0.4013297576154267,0.374626484455531,91.4
13,0.3982482388115568,0.3694531873599489,91.48
14,0.3955329719415316,0.36565931216879494,91.76
15,0.39227498835769775,0.3640357422987341,91.81
16,0.3902568472446029,0.364741686052147,91.9
17,0.38789185867162124,0.36103872020900063,91.88
18,0.3867318005364134,0.3566896357084165,91.95
19,0.3849046573727532,0.35435384949251364,92.17
20,0.38363799137862914,0.35913672057562446,91.96
21,0.3836636747874547,0.3575293204809456,91.73
22,0.38187511874688823,0.3542640446730127,91.92
23,0.38177372917038216,0.3545395430176001,92.25
24,0.3817528289669437,0.3527739666723992,91.99
25,0.38117768911721256,0.35373547508058767,92.11
26,0.38106186520590957,0.35492102076145726,91.93
27,0.38114113299198527,0.35522833289017186,91.83
28,0.3800893383661323,0.35033895635279216,92.1
29,0.38070637978270677,0.3509251890736464,92.11
30,0.379653979654526,0.3504517243448076,92.36
31,0.37959906663615467,0.3478844746606686,92.16
32,0.37949699459546743,0.35374144257356166,92.34
33,0.37969739574811373,0.3516167025511074,92.23
34,0.37930761253091994,0.3538007754345328,92.17
35,0.3792080985066347,0.35097560879932066,92.05
36,0.3795138275856898,0.3540217956598465,91.86
37,0.3794317466068281,0.3534284321846956,92.25
38,0.37914904491124174,0.3514568405198241,92.0
39,0.37924124436838874,0.3516926718697866,92.19
40,0.37966038208459313,0.35044916356984146,92.34
41,0.37879920645946485,0.34876382161453284,92.11
42,0.37899499295943345,0.3496242292634708,92.18
43,0.37931234165970135,0.35075982367863023,92.11
44,0.37890426162339996,0.34808902103467965,92.05
45,0.3789422157249402,0.34848600469709995,92.19
46,0.37830775856688664,0.3492209547511771,92.05
47,0.3793029795159361,0.35079628893967213,92.05
48,0.37856565263806524,0.35217168765037005,92.09
49,0.37872070016117415,0.35180907255205013,92.37
50,0.37927452050230576,0.3523968290506808,92.08
51,0.37845883964266425,0.35143702137899135,92.03
52,0.37840191731023576,0.35285811549332596,92.0
53,0.3788670890280819,0.34907244185987324,92.23
54,0.3785544969943187,0.3506692464950749,92.2
55,0.3785132107479292,0.3518885698989237,92.22
56,0.37847964097465997,0.34774395710660677,92.13
57,0.37849886586839404,0.34937597533901904,92.23
58,0.3785857780506323,0.3516604033282798,92.0
59,0.3787300297827877,0.34964511749727545,92.29
60,0.37815879585162404,0.35013441714943977,92.23
61,0.37842568406148797,0.3509184570497599,92.04
62,0.37839638866444303,0.348720560662484,92.25
63,0.37867613866665917,0.35004460730324677,92.33
64,0.3782258156011536,0.3497281193998954,92.3
65,0.378473088568138,0.35015881418463557,92.11
66,0.37820454017311267,0.34809515971405247,92.04
67,0.37885514611008175,0.34961171122497037,92.21
68,0.37859109418835135,0.3506661088142471,92.1
69,0.3778507170221676,0.3478286109300001,92.11
70,0.3785953126444671,0.3513082749310993,92.18
71,0.37849918314458103,0.35059711668837706,92.02
72,0.37775909195988977,0.35127820769759777,92.08
73,0.37889611751951024,0.3506608363198697,92.17
74,0.3781868023665758,0.3507552369153288,92.37
75,0.3782691348133498,0.350563368778674,92.21
76,0.378355114543166,0.3479798149593508,92.23
77,0.3783733490663333,0.34890938738436084,92.14
78,0.37834068746887467,0.35109021755207886,92.31
79,0.3782826703395885,0.35066780080129556,92.13
